cpu,cpu_id,duration,flags,func,pid,process,state,timestamp,timestampns,latency,entry_latency,entry_cstate,exit_latency,exit_cstate
5,5,6819544000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:26.155521,1.596270986155521e+18,40548.0,40548.0,8.0,,
5,5,6860092000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:26.196069,1.5962709861960689e+18,103.0,,,103.0,8.0
5,5,6860195000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:26.196172,1.596270986196172e+18,133.0,133.0,8.0,,
5,5,6860328000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:26.196305,1.596270986196305e+18,40.0,,,40.0,8.0
5,5,6860368000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:26.196345,1.5962709861963448e+18,25045.0,25045.0,8.0,,
5,5,6885413000,d...,cpu_idle,0,idle,4294967295,2020-08-01 08:36:26.221390,1.59627098622139e+18,342.0,,,342.0,8.0
5,5,6885755000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:26.221732,1.5962709862217318e+18,75772.0,75772.0,8.0,,
5,5,6961527000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:26.297504,1.596270986297504e+18,98.0,,,98.0,8.0
5,5,6961625000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:26.297602,1.596270986297602e+18,166.0,166.0,8.0,,
5,5,6961791000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:26.297768,1.596270986297768e+18,36.0,,,36.0,8.0
5,5,6961827000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:26.297804,1.596270986297804e+18,100720.0,100720.0,8.0,,
5,5,7062547000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:26.398524,1.596270986398524e+18,96.0,,,96.0,8.0
5,5,7062643000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:26.398620,1.59627098639862e+18,138.0,138.0,8.0,,
5,5,7062781000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:26.398758,1.596270986398758e+18,38.0,,,38.0,8.0
5,5,7062819000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:26.398796,1.596270986398796e+18,5329.0,5329.0,8.0,,
5,5,7068148000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:26.404125,1.596270986404125e+18,17.0,,,17.0,8.0
5,5,7068165000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:26.404142,1.596270986404142e+18,53.0,53.0,8.0,,
5,5,7068218000,d...,cpu_idle,0,idle,4294967295,2020-08-01 08:36:26.404195,1.596270986404195e+18,28.0,,,28.0,8.0
5,5,7068246000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:26.404223,1.596270986404223e+18,7.0,7.0,8.0,,
5,5,7068253000,d...,cpu_idle,0,idle,4294967295,2020-08-01 08:36:26.404230,1.59627098640423e+18,22.0,,,22.0,8.0
5,5,7068275000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:26.404252,1.596270986404252e+18,43.0,43.0,8.0,,
5,5,7068318000,d...,cpu_idle,0,idle,4294967295,2020-08-01 08:36:26.404295,1.596270986404295e+18,1.0,,,1.0,8.0
5,5,7068319000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:26.404296,1.596270986404296e+18,1786.0,1786.0,8.0,,
5,5,7070105000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:26.406082,1.596270986406082e+18,48.0,,,48.0,8.0
5,5,7070153000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:26.406130,1.59627098640613e+18,83735.0,83735.0,8.0,,
5,5,7153888000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:26.489865,1.596270986489865e+18,56.0,,,56.0,8.0
5,5,7153944000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:26.489921,1.596270986489921e+18,16713.0,16713.0,8.0,,
5,5,7170657000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:26.506634,1.596270986506634e+18,99.0,,,99.0,8.0
5,5,7170756000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:26.506733,1.596270986506733e+18,132.0,132.0,8.0,,
5,5,7170888000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:26.506865,1.596270986506865e+18,41.0,,,41.0,8.0
5,5,7170929000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:26.506906,1.5962709865069059e+18,24757.0,24757.0,8.0,,
5,5,7195686000,d...,cpu_idle,0,idle,4294967295,2020-08-01 08:36:26.531663,1.5962709865316628e+18,43.0,,,43.0,8.0
5,5,7195729000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:26.531706,1.5962709865317059e+18,43883.0,43883.0,8.0,,
5,5,7239612000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:26.575589,1.5962709865755889e+18,36.0,,,36.0,8.0
5,5,7239648000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:26.575625,1.596270986575625e+18,31177.0,31177.0,8.0,,
5,5,7270825000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:26.606802,1.596270986606802e+18,101.0,,,101.0,8.0
5,5,7270926000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:26.606903,1.596270986606903e+18,139.0,139.0,8.0,,
5,5,7271065000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:26.607042,1.596270986607042e+18,43.0,,,43.0,8.0
5,5,7271108000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:26.607085,1.596270986607085e+18,10979.0,10979.0,8.0,,
5,5,7282087000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:26.618064,1.596270986618064e+18,17.0,,,17.0,8.0
5,5,7282104000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:26.618081,1.596270986618081e+18,23124.0,23124.0,8.0,,
5,5,7305228000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:26.641205,1.596270986641205e+18,14.0,,,14.0,8.0
5,5,7305242000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:26.641219,1.596270986641219e+18,222.0,222.0,8.0,,
5,5,7305464000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:26.641441,1.596270986641441e+18,1003.0,,,1003.0,8.0
5,5,7306467000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:26.642444,1.596270986642444e+18,9.0,9.0,8.0,,
5,5,7306476000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:26.642453,1.596270986642453e+18,20.0,,,20.0,8.0
5,5,7306496000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:26.642473,1.596270986642473e+18,47.0,47.0,8.0,,
5,5,7306543000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:26.642520,1.59627098664252e+18,3880.0,,,3880.0,8.0
5,5,7310423000,d...,cpu_idle,0,idle,4,2020-08-01 08:36:26.646400,1.5962709866464e+18,659.0,659.0,4.0,,
5,5,7311082000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:26.647059,1.596270986647059e+18,24.0,,,24.0,4.0
5,5,7311106000,d...,cpu_idle,0,idle,4,2020-08-01 08:36:26.647083,1.596270986647083e+18,536.0,536.0,4.0,,
5,5,7311642000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:26.647619,1.596270986647619e+18,15.0,,,15.0,4.0
5,5,7311657000,d...,cpu_idle,0,idle,6,2020-08-01 08:36:26.647634,1.596270986647634e+18,593.0,593.0,6.0,,
5,5,7312250000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:26.648227,1.596270986648227e+18,24.0,,,24.0,6.0
5,5,7312274000,d...,cpu_idle,0,idle,6,2020-08-01 08:36:26.648251,1.596270986648251e+18,488.0,488.0,6.0,,
5,5,7312762000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:26.648739,1.596270986648739e+18,10.0,,,10.0,6.0
5,5,7312772000,d...,cpu_idle,0,idle,6,2020-08-01 08:36:26.648749,1.596270986648749e+18,548.0,548.0,6.0,,
5,5,7313320000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:26.649297,1.596270986649297e+18,23.0,,,23.0,6.0
5,5,7313343000,d...,cpu_idle,0,idle,6,2020-08-01 08:36:26.649320,1.59627098664932e+18,656.0,656.0,6.0,,
5,5,7313999000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:26.649976,1.596270986649976e+18,10.0,,,10.0,6.0
5,5,7314009000,d...,cpu_idle,0,idle,4,2020-08-01 08:36:26.649986,1.596270986649986e+18,556.0,556.0,4.0,,
5,5,7314565000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:26.650542,1.596270986650542e+18,11.0,,,11.0,4.0
5,5,7314576000,d...,cpu_idle,0,idle,4,2020-08-01 08:36:26.650553,1.5962709866505528e+18,1132.0,1132.0,4.0,,
5,5,7315708000,d...,cpu_idle,0,idle,4294967295,2020-08-01 08:36:26.651685,1.5962709866516849e+18,44.0,,,44.0,4.0
5,5,7315752000,d...,cpu_idle,0,idle,4,2020-08-01 08:36:26.651729,1.596270986651729e+18,1544.0,1544.0,4.0,,
5,5,7317296000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:26.653273,1.596270986653273e+18,21.0,,,21.0,4.0
5,5,7317317000,d...,cpu_idle,0,idle,4,2020-08-01 08:36:26.653294,1.596270986653294e+18,673.0,673.0,4.0,,
5,5,7317990000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:26.653967,1.5962709866539668e+18,10.0,,,10.0,4.0
5,5,7318000000,d...,cpu_idle,0,idle,4,2020-08-01 08:36:26.653977,1.596270986653977e+18,412.0,412.0,4.0,,
5,5,7318412000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:26.654389,1.596270986654389e+18,19.0,,,19.0,4.0
5,5,7318431000,d...,cpu_idle,0,idle,4,2020-08-01 08:36:26.654408,1.596270986654408e+18,473.0,473.0,4.0,,
5,5,7318904000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:26.654881,1.596270986654881e+18,10.0,,,10.0,4.0
5,5,7318914000,d...,cpu_idle,0,idle,4,2020-08-01 08:36:26.654891,1.596270986654891e+18,349.0,349.0,4.0,,
5,5,7319263000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:26.655240,1.59627098665524e+18,19.0,,,19.0,4.0
5,5,7319282000,d...,cpu_idle,0,idle,4,2020-08-01 08:36:26.655259,1.596270986655259e+18,403.0,403.0,4.0,,
5,5,7319685000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:26.655662,1.596270986655662e+18,17.0,,,17.0,4.0
5,5,7319702000,d...,cpu_idle,0,idle,6,2020-08-01 08:36:26.655679,1.596270986655679e+18,444.0,444.0,6.0,,
5,5,7320146000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:26.656123,1.596270986656123e+18,19.0,,,19.0,6.0
5,5,7320165000,d...,cpu_idle,0,idle,6,2020-08-01 08:36:26.656142,1.596270986656142e+18,519.0,519.0,6.0,,
5,5,7320684000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:26.656661,1.596270986656661e+18,40.0,,,40.0,6.0
5,5,7320724000,d...,cpu_idle,0,idle,4,2020-08-01 08:36:26.656701,1.596270986656701e+18,2976.0,2976.0,4.0,,
5,5,7323700000,d...,cpu_idle,0,idle,4294967295,2020-08-01 08:36:26.659677,1.596270986659677e+18,8.0,,,8.0,4.0
5,5,7323708000,d...,cpu_idle,0,idle,4,2020-08-01 08:36:26.659685,1.5962709866596849e+18,1799.0,1799.0,4.0,,
5,5,7325507000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:26.661484,1.596270986661484e+18,36.0,,,36.0,4.0
5,5,7325543000,d...,cpu_idle,0,idle,4,2020-08-01 08:36:26.661520,1.59627098666152e+18,1321.0,1321.0,4.0,,
5,5,7326864000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:26.662841,1.5962709866628408e+18,42.0,,,42.0,4.0
5,5,7326906000,d...,cpu_idle,0,idle,4,2020-08-01 08:36:26.662883,1.596270986662883e+18,89.0,89.0,4.0,,
5,5,7326995000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:26.662972,1.596270986662972e+18,33.0,,,33.0,4.0
5,5,7327028000,d...,cpu_idle,0,idle,4,2020-08-01 08:36:26.663005,1.596270986663005e+18,511.0,511.0,4.0,,
5,5,7327539000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:26.663516,1.596270986663516e+18,28.0,,,28.0,4.0
5,5,7327567000,d...,cpu_idle,0,idle,2,2020-08-01 08:36:26.663544,1.596270986663544e+18,80.0,80.0,2.0,,
5,5,7327647000,d...,cpu_idle,0,idle,4294967295,2020-08-01 08:36:26.663624,1.596270986663624e+18,7.0,,,7.0,2.0
5,5,7327654000,d...,cpu_idle,0,idle,6,2020-08-01 08:36:26.663631,1.5962709866636308e+18,612.0,612.0,6.0,,
5,5,7328266000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:26.664243,1.596270986664243e+18,28.0,,,28.0,6.0
5,5,7328294000,d...,cpu_idle,0,idle,6,2020-08-01 08:36:26.664271,1.5962709866642708e+18,104.0,104.0,6.0,,
5,5,7328398000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:26.664375,1.596270986664375e+18,27.0,,,27.0,6.0
5,5,7328425000,d...,cpu_idle,0,idle,6,2020-08-01 08:36:26.664402,1.596270986664402e+18,3269.0,3269.0,6.0,,
5,5,7331694000,d...,cpu_idle,0,idle,4294967295,2020-08-01 08:36:26.667671,1.596270986667671e+18,8.0,,,8.0,6.0
5,5,7331702000,d...,cpu_idle,0,idle,6,2020-08-01 08:36:26.667679,1.596270986667679e+18,1600.0,1600.0,6.0,,
5,5,7333302000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:26.669279,1.596270986669279e+18,12.0,,,12.0,6.0
5,5,7333314000,d...,cpu_idle,0,idle,4,2020-08-01 08:36:26.669291,1.596270986669291e+18,1090.0,1090.0,4.0,,
5,5,7334404000,d...,cpu_idle,0,idle,4294967295,2020-08-01 08:36:26.670381,1.596270986670381e+18,14.0,,,14.0,4.0
5,5,7334418000,d...,cpu_idle,0,idle,4,2020-08-01 08:36:26.670395,1.596270986670395e+18,1092.0,1092.0,4.0,,
5,5,7335510000,d...,cpu_idle,0,idle,4294967295,2020-08-01 08:36:26.671487,1.596270986671487e+18,14.0,,,14.0,4.0
5,5,7335524000,d...,cpu_idle,0,idle,2,2020-08-01 08:36:26.671501,1.596270986671501e+18,122.0,122.0,2.0,,
5,5,7335646000,d...,cpu_idle,0,idle,4294967295,2020-08-01 08:36:26.671623,1.596270986671623e+18,6.0,,,6.0,2.0
5,5,7335652000,d...,cpu_idle,0,idle,4,2020-08-01 08:36:26.671629,1.596270986671629e+18,917.0,917.0,4.0,,
5,5,7336569000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:26.672546,1.596270986672546e+18,31.0,,,31.0,4.0
5,5,7336600000,d...,cpu_idle,0,idle,6,2020-08-01 08:36:26.672577,1.596270986672577e+18,101.0,101.0,6.0,,
5,5,7336701000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:26.672678,1.596270986672678e+18,19.0,,,19.0,6.0
5,5,7336720000,d...,cpu_idle,0,idle,6,2020-08-01 08:36:26.672697,1.5962709866726968e+18,2976.0,2976.0,6.0,,
5,5,7339696000,d...,cpu_idle,0,idle,4294967295,2020-08-01 08:36:26.675673,1.596270986675673e+18,9.0,,,9.0,6.0
5,5,7339705000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:26.675682,1.596270986675682e+18,8878.0,8878.0,8.0,,
5,5,7348583000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:26.684560,1.59627098668456e+18,12.0,,,12.0,8.0
5,5,7348595000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:26.684572,1.596270986684572e+18,386.0,386.0,8.0,,
5,5,7348981000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:26.684958,1.596270986684958e+18,21.0,,,21.0,8.0
5,5,7349002000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:26.684979,1.596270986684979e+18,472.0,472.0,8.0,,
5,5,7349474000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:26.685451,1.596270986685451e+18,13.0,,,13.0,8.0
5,5,7349487000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:26.685464,1.596270986685464e+18,369.0,369.0,8.0,,
5,5,7349856000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:26.685833,1.596270986685833e+18,11.0,,,11.0,8.0
5,5,7349867000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:26.685844,1.596270986685844e+18,526.0,526.0,8.0,,
5,5,7350393000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:26.686370,1.59627098668637e+18,11.0,,,11.0,8.0
5,5,7350404000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:26.686381,1.596270986686381e+18,459.0,459.0,8.0,,
5,5,7350863000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:26.686840,1.59627098668684e+18,11.0,,,11.0,8.0
5,5,7350874000,d...,cpu_idle,0,idle,8,2020-08-01 08:36:26.686851,1.596270986686851e+18,409.0,409.0,8.0,,
5,5,7351283000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:26.687260,1.59627098668726e+18,12.0,,,12.0,8.0
5,5,7351295000,d...,cpu_idle,0,idle,4,2020-08-01 08:36:26.687272,1.596270986687272e+18,408.0,408.0,4.0,,
5,5,7351703000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:26.687680,1.59627098668768e+18,22.0,,,22.0,4.0
5,5,7351725000,d...,cpu_idle,0,idle,4,2020-08-01 08:36:26.687702,1.596270986687702e+18,3498.0,3498.0,4.0,,
5,5,7355223000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:26.691200,1.5962709866912e+18,12.0,,,12.0,4.0
5,5,7355235000,d...,cpu_idle,0,idle,4,2020-08-01 08:36:26.691212,1.596270986691212e+18,344.0,344.0,4.0,,
5,5,7355579000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:26.691556,1.5962709866915558e+18,21.0,,,21.0,4.0
5,5,7355600000,d...,cpu_idle,0,idle,4,2020-08-01 08:36:26.691577,1.5962709866915768e+18,487.0,487.0,4.0,,
5,5,7356087000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:26.692064,1.596270986692064e+18,11.0,,,11.0,4.0
5,5,7356098000,d...,cpu_idle,0,idle,6,2020-08-01 08:36:26.692075,1.596270986692075e+18,441.0,441.0,6.0,,
5,5,7356539000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:26.692516,1.5962709866925158e+18,12.0,,,12.0,6.0
5,5,7356551000,d...,cpu_idle,0,idle,4,2020-08-01 08:36:26.692528,1.5962709866925279e+18,454.0,454.0,4.0,,
5,5,7357005000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:26.692982,1.596270986692982e+18,12.0,,,12.0,4.0
5,5,7357017000,d...,cpu_idle,0,idle,6,2020-08-01 08:36:26.692994,1.596270986692994e+18,437.0,437.0,6.0,,
5,5,7357454000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:26.693431,1.596270986693431e+18,11.0,,,11.0,6.0
5,5,7357465000,d...,cpu_idle,0,idle,6,2020-08-01 08:36:26.693442,1.596270986693442e+18,414.0,414.0,6.0,,
5,5,7357879000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:26.693856,1.596270986693856e+18,12.0,,,12.0,6.0
5,5,7357891000,d...,cpu_idle,0,idle,6,2020-08-01 08:36:26.693868,1.596270986693868e+18,369.0,369.0,6.0,,
5,5,7358260000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:26.694237,1.596270986694237e+18,21.0,,,21.0,6.0
5,5,7358281000,d...,cpu_idle,0,idle,6,2020-08-01 08:36:26.694258,1.596270986694258e+18,449.0,449.0,6.0,,
5,5,7358730000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:26.694707,1.596270986694707e+18,13.0,,,13.0,6.0
5,5,7358743000,d...,cpu_idle,0,idle,4,2020-08-01 08:36:26.694720,1.59627098669472e+18,405.0,405.0,4.0,,
5,5,7359148000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:26.695125,1.596270986695125e+18,21.0,,,21.0,4.0
5,5,7359169000,d...,cpu_idle,0,idle,6,2020-08-01 08:36:26.695146,1.596270986695146e+18,452.0,452.0,6.0,,
5,5,7359621000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:26.695598,1.596270986695598e+18,12.0,,,12.0,6.0
5,5,7359633000,d...,cpu_idle,0,idle,4,2020-08-01 08:36:26.695610,1.5962709866956099e+18,414.0,414.0,4.0,,
5,5,7360047000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:26.696024,1.596270986696024e+18,21.0,,,21.0,4.0
5,5,7360068000,d...,cpu_idle,0,idle,6,2020-08-01 08:36:26.696045,1.596270986696045e+18,491.0,491.0,6.0,,
5,5,7360559000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:26.696536,1.596270986696536e+18,12.0,,,12.0,6.0
5,5,7360571000,d...,cpu_idle,0,idle,4,2020-08-01 08:36:26.696548,1.5962709866965478e+18,445.0,445.0,4.0,,
5,5,7361016000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:26.696993,1.596270986696993e+18,19.0,,,19.0,4.0
5,5,7361035000,d...,cpu_idle,0,idle,6,2020-08-01 08:36:26.697012,1.596270986697012e+18,54.0,54.0,6.0,,
5,5,7361089000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:26.697066,1.596270986697066e+18,16.0,,,16.0,6.0
5,5,7361105000,d...,cpu_idle,0,idle,4,2020-08-01 08:36:26.697082,1.5962709866970819e+18,1088.0,1088.0,4.0,,
5,5,7362193000,d...,cpu_idle,0,idle,4294967295,2020-08-01 08:36:26.698170,1.5962709866981699e+18,15.0,,,15.0,4.0
5,5,7362208000,d...,cpu_idle,0,idle,4,2020-08-01 08:36:26.698185,1.596270986698185e+18,1094.0,1094.0,4.0,,
5,5,7363302000,d...,cpu_idle,0,idle,4294967295,2020-08-01 08:36:26.699279,1.5962709866992788e+18,19.0,,,19.0,4.0
5,5,7363321000,d...,cpu_idle,0,idle,4,2020-08-01 08:36:26.699298,1.596270986699298e+18,927.0,927.0,4.0,,
5,5,7364248000,d...,cpu_idle,0,idle,4294967295,2020-08-01 08:36:26.700225,1.596270986700225e+18,1.0,,,1.0,4.0
5,5,7364249000,d...,cpu_idle,0,idle,4,2020-08-01 08:36:26.700226,1.596270986700226e+18,44.0,44.0,4.0,,
5,5,7364293000,d...,cpu_idle,0,idle,4294967295,2020-08-01 08:36:26.700270,1.59627098670027e+18,0.0,,,0.0,4.0
5,5,7364293000,d...,cpu_idle,0,idle,4,2020-08-01 08:36:26.700270,1.59627098670027e+18,44.0,44.0,4.0,,
5,5,7364337000,d...,cpu_idle,0,idle,4294967295,2020-08-01 08:36:26.700314,1.5962709867003139e+18,1.0,,,1.0,4.0
5,5,7364338000,d...,cpu_idle,0,idle,4,2020-08-01 08:36:26.700315,1.596270986700315e+18,28.0,28.0,4.0,,
5,5,7364366000,d...,cpu_idle,0,idle,4294967295,2020-08-01 08:36:26.700343,1.596270986700343e+18,13.0,,,13.0,4.0
5,5,7364379000,d...,cpu_idle,0,idle,4,2020-08-01 08:36:26.700356,1.5962709867003558e+18,1094.0,1094.0,4.0,,
5,5,7365473000,d...,cpu_idle,0,idle,4294967295,2020-08-01 08:36:26.701450,1.59627098670145e+18,15.0,,,15.0,4.0
5,5,7365488000,d...,cpu_idle,0,idle,4,2020-08-01 08:36:26.701465,1.596270986701465e+18,1088.0,1088.0,4.0,,
5,5,7366576000,d...,cpu_idle,0,idle,4294967295,2020-08-01 08:36:26.702553,1.596270986702553e+18,15.0,,,15.0,4.0
5,5,7366591000,d...,cpu_idle,0,idle,4,2020-08-01 08:36:26.702568,1.596270986702568e+18,1098.0,1098.0,4.0,,
5,5,7367689000,d...,cpu_idle,0,idle,4294967295,2020-08-01 08:36:26.703666,1.596270986703666e+18,17.0,,,17.0,4.0
5,5,7367706000,d...,cpu_idle,0,idle,6,2020-08-01 08:36:26.703683,1.596270986703683e+18,2.0,2.0,6.0,,
5,5,7367708000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:26.703685,1.5962709867036849e+18,10.0,,,10.0,6.0
5,5,7367718000,d...,cpu_idle,0,idle,4,2020-08-01 08:36:26.703695,1.5962709867036948e+18,1090.0,1090.0,4.0,,
5,5,7368808000,d...,cpu_idle,0,idle,4294967295,2020-08-01 08:36:26.704785,1.596270986704785e+18,16.0,,,16.0,4.0
5,5,7368824000,d...,cpu_idle,0,idle,4,2020-08-01 08:36:26.704801,1.596270986704801e+18,1131.0,1131.0,4.0,,
5,5,7369955000,d...,cpu_idle,0,idle,4294967295,2020-08-01 08:36:26.705932,1.596270986705932e+18,15.0,,,15.0,4.0
5,5,7369970000,d...,cpu_idle,0,idle,6,2020-08-01 08:36:26.705947,1.596270986705947e+18,3.0,3.0,6.0,,
5,5,7369973000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:26.705950,1.59627098670595e+18,10.0,,,10.0,6.0
5,5,7369983000,d...,cpu_idle,0,idle,4,2020-08-01 08:36:26.705960,1.59627098670596e+18,1049.0,1049.0,4.0,,
5,5,7371032000,d...,cpu_idle,0,idle,4294967295,2020-08-01 08:36:26.707009,1.596270986707009e+18,18.0,,,18.0,4.0
5,5,7371050000,d...,cpu_idle,0,idle,4,2020-08-01 08:36:26.707027,1.596270986707027e+18,304.0,304.0,4.0,,
5,5,7371354000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:26.707331,1.596270986707331e+18,73.0,,,73.0,4.0
5,5,7371427000,d...,cpu_idle,0,idle,4,2020-08-01 08:36:26.707404,1.596270986707404e+18,117.0,117.0,4.0,,
5,5,7371544000,dN..,cpu_idle,0,idle,4294967295,2020-08-01 08:36:26.707521,1.596270986707521e+18,36.0,,,36.0,4.0
5,5,7371580000,d...,cpu_idle,0,idle,4,2020-08-01 08:36:26.707557,1.5962709867075569e+18,516.0,516.0,4.0,,
5,5,7372096000,d...,cpu_idle,0,idle,4294967295,2020-08-01 08:36:26.708073,1.596270986708073e+18,29.0,,,29.0,4.0
5,5,7372125000,d...,cpu_idle,0,idle,4,2020-08-01 08:36:26.708102,1.596270986708102e+18,1091.0,1091.0,4.0,,
5,5,7373216000,d...,cpu_idle,0,idle,4294967295,2020-08-01 08:36:26.709193,1.596270986709193e+18,15.0,,,15.0,4.0
5,5,7373231000,d...,cpu_idle,0,idle,4,2020-08-01 08:36:26.709208,1.596270986709208e+18,1079.0,1079.0,4.0,,
5,5,7374310000,d...,cpu_idle,0,idle,4294967295,2020-08-01 08:36:26.710287,1.5962709867102868e+18,15.0,,,15.0,4.0
5,5,7374325000,d...,cpu_idle,0,idle,4,2020-08-01 08:36:26.710302,1.596270986710302e+18,1100.0,1100.0,4.0,,
5,5,7375425000,d...,cpu_idle,0,idle,4294967295,2020-08-01 08:36:26.711402,1.596270986711402e+18,23.0,,,23.0,4.0
5,5,7375448000,d...,cpu_idle,0,idle,4,2020-08-01 08:36:26.711425,1.596270986711425e+18,1079.0,1079.0,4.0,,
5,5,7376527000,d...,cpu_idle,0,idle,4294967295,2020-08-01 08:36:26.712504,1.596270986712504e+18,16.0,,,16.0,4.0
